*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-30 19:28:03:823213,Child Name:,test
2017-11-30 19:29:20:892795,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:20:893335,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:20:992050,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:20:992594,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:20:992659,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:21:092682,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:21:092944,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:21:093005,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:21:209958,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:21:210640,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:21:210753,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:21:312213,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:21:313291,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:21:313420,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:21:396089,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:21:396443,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:21:396525,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:21:505562,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:21:505896,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:21:505711,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:21:593776,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:21:593630,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:21:593977,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:21:692473,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:21:692933,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:21:693117,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:21:792015,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:21:792415,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:21:792470,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:21:902393,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:21:903298,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:21:903513,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:002615,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:002940,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:22:003100,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:101956,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:103137,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:22:103282,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:202059,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:203026,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:203204,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:22:294137,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:294481,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:294552,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:22:392039,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:392652,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:392579,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:22:492114,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:492717,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:22:492874,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:592386,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:593148,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:22:593891,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:692416,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:692569,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:22:807684,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:808870,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:808708,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:22:892519,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:22:892761,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:22:892843,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:009705,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:010605,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:010408,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:092268,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:092735,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:092871,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:193045,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:193305,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:193358,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:306433,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:306648,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:306906,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:394732,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:395011,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:395145,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:492737,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:493008,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:493088,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:610439,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:611782,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:612565,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:697388,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:698275,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:698342,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:807652,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:808526,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:808442,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:909105,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:909906,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:23:910202,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:994409,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:23:994962,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:23:994901,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:092268,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:092582,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:24:093564,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:192177,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:192667,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:24:192773,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:305598,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:306551,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:306704,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:24:411199,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:412403,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:24:412536,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:491987,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:492757,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:24:492667,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:593636,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:593875,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:24:593969,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:703178,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:703492,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:24:705123,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:800705,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:801820,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:801992,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:24:895154,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:895672,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:895789,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:24:992097,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:24:992550,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:24:992713,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:25:109117,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:25:110029,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:25:110324,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:25:196286,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:25:196903,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:25:196994,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:25:308707,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:25:309241,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:25:309341,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:25:398102,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:25:398384,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:25:398538,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:25:505922,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:25:506622,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:25:506700,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:25:611406,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:25:612669,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:25:612440,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:25:692669,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:25:693143,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:25:693281,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:25:796931,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:25:797898,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:25:798120,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:25:908897,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:25:909902,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:25:910135,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:26:000257,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:26:001265,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:26:001543,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:26:100163,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:26:101472,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:26:101394,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:26:199459,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:26:200268,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:26:200449,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:26:292268,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:26:292956,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:26:293013,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:26:393964,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:26:394049,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:26:394164,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:26:501632,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:26:502053,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:26:502158,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:26:702433,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:26:703031,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:26:703124,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:26:809675,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:26:810447,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:26:810598,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:26:908741,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:26:909824,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:26:910036,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:004707,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:005644,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:005575,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:27:092548,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:092462,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:092690,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:27:192193,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:192622,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:27:192795,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:307762,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:308717,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:27:309048,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:412720,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:413337,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:27:413447,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:510478,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:510986,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:511147,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:27:599827,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:600860,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:27:601049,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:711058,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:712318,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:712148,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:27:791675,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:792220,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:27:792293,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:27:892392,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:27:892532,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:008869,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:010127,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:010218,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:099671,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:100378,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:100555,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:195646,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:196343,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:196565,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:308172,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:309856,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:310075,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:397111,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:397626,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:397571,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:491706,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:492217,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:492341,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:609618,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:611913,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:612155,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:708699,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:709877,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:709982,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:792805,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:793013,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:793129,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:891946,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:892517,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:892465,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:28:992419,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:28:992730,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:28:992675,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:29:094591,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:29:094844,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:29:095025,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:29:203288,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:29:205023,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:29:204898,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:29:309719,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:29:310231,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:29:310432,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:29:397871,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:29:398592,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:29:398506,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:29:491744,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:29:492224,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:29:492333,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:29:701623,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:29:702910,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:29:703142,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:29:892059,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:29:892207,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:29:892262,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:30:012263,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:30:013149,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:30:013549,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:30:108691,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:30:109686,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:30:109961,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:30:192887,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:30:193476,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:30:193557,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:30:303364,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:30:303826,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:30:303893,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:30:492629,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:30:492535,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:30:492758,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:30:591990,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:30:592195,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:30:592330,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:30:692977,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:30:693648,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:30:693810,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:30:806557,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:30:807573,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:30:807810,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:30:908409,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:30:909386,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:30:909562,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:31:006614,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:31:007295,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:31:007719,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:31:111884,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:31:114644,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:31:114957,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:31:198509,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:31:199646,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:31:199738,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:31:292256,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:31:292778,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:31:293950,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:31:391563,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:31:392111,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:31:392185,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:31:514135,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:31:515142,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:31:515257,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:31:596291,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:31:597364,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:31:597272,Detected ARTags: ,"[61, 62]"
